"director";"movie";"year";"rating";"votes";"cover";"fcover"
"John Ford";" The Grapes of Wrath";" 1940";" 8.1";" 58335";" http://ia.media-imdb.com/images/M/MV5BMzgzNjcxNjg2M15BMl5BanBnXkFtZTcwMjQxNDQ3Mg@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzgzNjcxNjg2M15BMl5BanBnXkFtZTcwMjQxNDQ3Mg@@.jpg"
"John Ford";" Drums Along the Mohawk";" 1939";" 7.2";" 3959";" http://ia.media-imdb.com/images/M/MV5BNDk0NTQ1OTk5N15BMl5BanBnXkFtZTgwMTg0MTM1MjE@._V1._SX92_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNDk0NTQ1OTk5N15BMl5BanBnXkFtZTgwMTg0MTM1MjE@.jpg"
"John Ford";" Young Mr. Lincoln";" 1939";" 7.7";" 4930";" http://ia.media-imdb.com/images/M/MV5BMTg5NDc4NTE4MF5BMl5BanBnXkFtZTcwMzY4MTkzMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg5NDc4NTE4MF5BMl5BanBnXkFtZTcwMzY4MTkzMQ@@.jpg"
"John Ford";" Stagecoach";" 1939";" 7.9";" 29211";" http://ia.media-imdb.com/images/M/MV5BMTY5MDUxMTEyM15BMl5BanBnXkFtZTcwNTQ3NzE3OQ@@._V1._SX92_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY5MDUxMTEyM15BMl5BanBnXkFtZTcwNTQ3NzE3OQ@@.jpg"
"John Ford";" Submarine Patrol";" 1938";" 5.7";" 116";" NA";" NA"
"John Ford";" Four Men and a Prayer";" 1938";" 6.1";" 480";" NA";" NA"
"John Ford";" The Hurricane";" 1937";" 7.3";" 1706";" http://ia.media-imdb.com/images/M/MV5BMTQ2NTQyOTI4Nl5BMl5BanBnXkFtZTgwMzE2MzI2MzE@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ2NTQyOTI4Nl5BMl5BanBnXkFtZTgwMzE2MzI2MzE@.jpg"
"John Ford";" Wee Willie Winkie";" 1937";" 7.1";" 981";" http://ia.media-imdb.com/images/M/MV5BNzkxNzg3Mjc3NF5BMl5BanBnXkFtZTgwMzQ4NzMwMjE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNzkxNzg3Mjc3NF5BMl5BanBnXkFtZTgwMzQ4NzMwMjE@.jpg"
"John Ford";" The Plough and the Stars";" 1936";" 5.8";" 246";" NA";" NA"
"John Ford";" Mary of Scotland";" 1936";" 6.5";" 1643";" http://ia.media-imdb.com/images/M/MV5BMTg0NDg2NzkwNl5BMl5BanBnXkFtZTYwNDE5NjQ2._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg0NDg2NzkwNl5BMl5BanBnXkFtZTYwNDE5NjQ2.jpg"
"John Ford";" The Prisoner of Shark Island";" 1936";" 7.4";" 1351";" http://ia.media-imdb.com/images/M/MV5BMTk4OTA0ODM3N15BMl5BanBnXkFtZTgwMjE0NjkzMjE@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk4OTA0ODM3N15BMl5BanBnXkFtZTgwMjE0NjkzMjE@.jpg"
"John Ford";" Steamboat Round the Bend";" 1935";" 7.3";" 631";" http://ia.media-imdb.com/images/M/MV5BMjE5ODg5NzI0M15BMl5BanBnXkFtZTcwOTAxMDcyMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjE5ODg5NzI0M15BMl5BanBnXkFtZTcwOTAxMDcyMQ@@.jpg"
"John Ford";" The Informer";" 1935";" 7.6";" 4103";" http://ia.media-imdb.com/images/M/MV5BMTMyODM0NzU0N15BMl5BanBnXkFtZTcwODM1MjQxMw@@._V1._SX100_SY129_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTMyODM0NzU0N15BMl5BanBnXkFtZTcwODM1MjQxMw@@.jpg"
"John Ford";" The Whole Town's Talking";" 1935";" 7.4";" 1367";" http://ia.media-imdb.com/images/M/MV5BNTA0MDA2NjkwOF5BMl5BanBnXkFtZTgwODQ1ODgwMzE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNTA0MDA2NjkwOF5BMl5BanBnXkFtZTgwODQ1ODgwMzE@.jpg"
"John Ford";" Judge Priest";" 1934";" 6.5";" 1314";" http://ia.media-imdb.com/images/M/MV5BMTczNzE0MzYyNF5BMl5BanBnXkFtZTcwMzM2OTQyMQ@@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczNzE0MzYyNF5BMl5BanBnXkFtZTcwMzM2OTQyMQ@@.jpg"
"John Ford";" The World Moves On";" 1934";" 5.9";" 231";" http://ia.media-imdb.com/images/M/MV5BODgxOTEyNDA2Nl5BMl5BanBnXkFtZTgwMTQ5Nzk5NjE@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BODgxOTEyNDA2Nl5BMl5BanBnXkFtZTgwMTQ5Nzk5NjE@.jpg"
"John Ford";" The Lost Patrol";" 1934";" 7.0";" 2082";" http://ia.media-imdb.com/images/M/MV5BMjM5MzM4MjA3Nl5BMl5BanBnXkFtZTgwOTA2NTQzMjE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjM5MzM4MjA3Nl5BMl5BanBnXkFtZTgwOTA2NTQzMjE@.jpg"
"John Ford";" Doctor Bull";" 1933";" 6.6";" 382";" http://ia.media-imdb.com/images/M/MV5BMTM1MjIxNjI0M15BMl5BanBnXkFtZTcwNzM3MDU1MQ@@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM1MjIxNjI0M15BMl5BanBnXkFtZTcwNzM3MDU1MQ@@.jpg"
"John Ford";" Pilgrimage";" 1933";" 7.3";" 402";" http://ia.media-imdb.com/images/M/MV5BMjAzNDEzMTY3OV5BMl5BanBnXkFtZTcwODk3MDU1MQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAzNDEzMTY3OV5BMl5BanBnXkFtZTcwODk3MDU1MQ@@.jpg"
"John Ford";" Flesh";" 1932";" 6.5";" 353";" http://ia.media-imdb.com/images/M/MV5BOTYwNDY4MjY0MF5BMl5BanBnXkFtZTgwNjcwOTgwMzE@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BOTYwNDY4MjY0MF5BMl5BanBnXkFtZTgwNjcwOTgwMzE@.jpg"
"John Ford";" Air Mail";" 1932";" 6.5";" 237";" http://ia.media-imdb.com/images/M/MV5BNjQ3NzU5OTk5MV5BMl5BanBnXkFtZTgwNDk1ODU2MzE@._V1._CR14,19,468,357._SX100_SY76_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjQ3NzU5OTk5MV5BMl5BanBnXkFtZTgwNDk1ODU2MzE@._V1._CR14,19,468,357._SX100_SY76_.jpg"
"John Ford";" Arrowsmith";" 1931";" 6.2";" 995";" http://ia.media-imdb.com/images/M/MV5BMTU5Mjc2OTMxOF5BMl5BanBnXkFtZTYwMzg0MjA5._V1._CR1,50,257,424._SX85_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU5Mjc2OTMxOF5BMl5BanBnXkFtZTYwMzg0MjA5._V1._CR1,50,257,424._SX85_SY140_.jpg"
"John Ford";" The Brat";" 1931";" 5.7";" 52";" NA";" NA"
"John Ford";" Seas Beneath";" 1931";" 5.7";" 206";" http://ia.media-imdb.com/images/M/MV5BMTY4MzczMzA5OV5BMl5BanBnXkFtZTgwMjM5Nzk5NjE@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY4MzczMzA5OV5BMl5BanBnXkFtZTgwMjM5Nzk5NjE@.jpg"
"John Ford";" Up the River";" 1930";" 6.1";" 744";" http://ia.media-imdb.com/images/M/MV5BMTI1MTI1NTU3MV5BMl5BanBnXkFtZTcwMDA4MDU1MQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI1MTI1NTU3MV5BMl5BanBnXkFtZTcwMDA4MDU1MQ@@.jpg"
"John Ford";" Born Reckless";" 1930";" 5.5";" 217";" http://ia.media-imdb.com/images/M/MV5BMjAzNDEzMTY3OV5BMl5BanBnXkFtZTcwODk3MDU1MQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAzNDEzMTY3OV5BMl5BanBnXkFtZTcwODk3MDU1MQ@@.jpg"
"John Ford";" Men Without Women";" 1930";" 5.7";" 160";" NA";" NA"
"John Ford";" Salute";" 1929";" 5.4";" 129";" NA";" NA"
"John Ford";" The Black Watch";" 1929";" 6.0";" 170";" NA";" NA"
"John Ford";" Strong Boy";" 1929";" 4.0";" 25";" NA";" NA"
"John Ford";" Riley the Cop";" 1928";" 6.0";" 114";" NA";" NA"
"John Ford";" Hangman's House";" 1928";" 6.6";" 294";" NA";" NA"
"John Ford";" Four Sons";" 1928";" 7.0";" 441";" NA";" NA"
"John Ford";" Mother Machree";" 1928";" 5.5";" 92";" http://ia.media-imdb.com/images/M/MV5BMTk4Njk0OTAzOV5BMl5BanBnXkFtZTgwNDA1NDIwMjE@._V1._SX82_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk4Njk0OTAzOV5BMl5BanBnXkFtZTgwNDA1NDIwMjE@.jpg"
"John Ford";" Upstream";" 1927";" 6.2";" 187";" NA";" NA"
"John Ford";" The Blue Eagle";" 1926";" 5.5";" 103";" NA";" NA"
"John Ford";" 3 Bad Men";" 1926";" 7.6";" 602";" http://ia.media-imdb.com/images/M/MV5BMTY0MjM5OTIyNl5BMl5BanBnXkFtZTgwMDYzOTQ1MzE@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY0MjM5OTIyNl5BMl5BanBnXkFtZTgwMDYzOTQ1MzE@.jpg"
"John Ford";" The Shamrock Handicap";" 1926";" 5.8";" 88";" NA";" NA"
"John Ford";" The Fighting Heart";" 1925";" 3.0";" 21";" http://ia.media-imdb.com/images/M/MV5BMTIyNDIzNjc0NV5BMl5BanBnXkFtZTYwNjc5MTg5._V1._SX90_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIyNDIzNjc0NV5BMl5BanBnXkFtZTYwNjc5MTg5.jpg"
"John Ford";" Thank You";" 1925";" 3.8";" 25";" NA";" NA"
"John Ford";" Kentucky Pride";" 1925";" 5.7";" 50";" NA";" NA"
"John Ford";" Lightnin'";" 1925";" 5.8";" 64";" NA";" NA"
"John Ford";" Hearts of Oak";" 1924";" 3.1";" 21";" NA";" NA"
"John Ford";" The Iron Horse";" 1924";" 7.3";" 1315";" http://ia.media-imdb.com/images/M/MV5BMTU3MTA5Mjk2M15BMl5BanBnXkFtZTgwNzQ1NjkwMjE@._V1._SX96_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU3MTA5Mjk2M15BMl5BanBnXkFtZTgwNzQ1NjkwMjE@.jpg"
"John Ford";" Hoodman Blind";" 1923";" 3.4";" 19";" NA";" NA"
"John Ford";" North of Hudson Bay";" 1923";" 4.3";" 31";" http://ia.media-imdb.com/images/M/MV5BMjI4MjgwMzQ2MV5BMl5BanBnXkFtZTgwODg0NzkwMjE@._V1._SX100_SY126_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjI4MjgwMzQ2MV5BMl5BanBnXkFtZTgwODg0NzkwMjE@.jpg"
"John Ford";" Cameo Kirby";" 1923";" 7.5";" 269";" NA";" NA"
"John Ford";" Three Jumps Ahead";" 1923";" 4.0";" 26";" NA";" NA"
"John Ford";" The Face on the Bar-Room Floor";" 1923";" 3.1";" 21";" NA";" NA"
"John Ford";" The Village Blacksmith";" 1922";" 4.9";" 49";" NA";" NA"
"John Ford";" Silver Wings";" 1922";" 3.8";" 21";" NA";" NA"
"John Ford";" Little Miss Smiles";" 1922";" 3.7";" 21";" NA";" NA"
"John Ford";" Jackie";" 1921";" 5.0";" 26";" NA";" NA"
"John Ford";" Sure Fire";" 1921";" 4.1";" 24";" NA";" NA"
"John Ford";" Action";" 1921";" 5.1";" 29";" NA";" NA"
"John Ford";" Desperate Trails";" 1921";" 3.9";" 23";" NA";" NA"
"John Ford";" The Wallop";" 1921";" 4.3";" 24";" NA";" NA"
"John Ford";" The Freeze-Out";" 1921";" 3.9";" 25";" NA";" NA"
"John Ford";" The Big Punch";" 1921";" 4.0";" 29";" http://ia.media-imdb.com/images/M/MV5BMjI5NzUyNzEwN15BMl5BanBnXkFtZTgwMTUwNzYwMjE@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjI5NzUyNzEwN15BMl5BanBnXkFtZTgwMTUwNzYwMjE@.jpg"
"John Ford";" Just Pals";" 1920";" 6.6";" 221";" http://ia.media-imdb.com/images/M/MV5BMTQ1MTk1NDU4M15BMl5BanBnXkFtZTgwNTE4NDcwMjE@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ1MTk1NDU4M15BMl5BanBnXkFtZTgwNTE4NDcwMjE@.jpg"
"John Ford";" Hitchin' Posts";" 1920";" 4.1";" 21";" NA";" NA"
"John Ford";" The Girl in Number 29";" 1920";" 2.8";" 18";" NA";" NA"
"John Ford";" The Prince of Avenue A";" 1920";" 3.5";" 21";" NA";" NA"
"John Ford";" Marked Men";" 1919";" 4.2";" 26";" NA";" NA"
"John Ford";" A Gun Fightin' Gentleman";" 1919";" 4.3";" 30";" NA";" NA"
"John Ford";" Rider of the Law";" 1919";" 4.2";" 24";" NA";" NA"
"John Ford";" Ace of the Saddle";" 1919";" 4.8";" 30";" NA";" NA"
"John Ford";" The Outcasts of Poker Flat";" 1919";" 3.8";" 26";" NA";" NA"
"John Ford";" Riders of Vengeance";" 1919";" 3.8";" 24";" NA";" NA"
"John Ford";" Bare Fists";" 1919";" 3.9";" 28";" NA";" NA"
"John Ford";" A Fight for Love";" 1919";" 4.0";" 22";" NA";" NA"
"John Ford";" Roped";" 1919";" 4.1";" 24";" NA";" NA"
"John Ford";" Three Mounted Men";" 1918";" 4.0";" 23";" NA";" NA"
"John Ford";" The Craving";" 1918";" 4.5";" 31";" NA";" NA"
"John Ford";" A Woman's Fool";" 1918";" 3.7";" 24";" NA";" NA"
"John Ford";" Hell Bent";" 1918";" 6.1";" 44";" NA";" NA"
"John Ford";" The Scarlet Drop";" 1918";" 3.5";" 20";" NA";" NA"
"John Ford";" Thieves' Gold";" 1918";" 4.1";" 23";" NA";" NA"
"John Ford";" Wild Women";" 1918";" 4.0";" 23";" NA";" NA"
"John Ford";" The Phantom Riders";" 1918";" 4.2";" 22";" NA";" NA"
"John Ford";" Bucking Broadway";" 1917";" 5.8";" 315";" NA";" NA"
"John Ford";" A Marked Man";" 1917";" 3.9";" 22";" NA";" NA"
"John Ford";" The Secret Man";" 1917";" 4.3";" 26";" NA";" NA"
"John Ford";" Straight Shooting";" 1917";" 6.1";" 252";" NA";" NA"
"David Lean";" A Passage to India";" 1984";" 7.4";" 12371";" http://ia.media-imdb.com/images/M/MV5BMjI4MzMzMTUzMV5BMl5BanBnXkFtZTgwNzAzMDUxMDE@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjI4MzMzMTUzMV5BMl5BanBnXkFtZTgwNzAzMDUxMDE@.jpg"
"David Lean";" Ryan's Daughter";" 1970";" 7.5";" 6046";" http://ia.media-imdb.com/images/M/MV5BMjE0OTQ1MDM2NF5BMl5BanBnXkFtZTcwMzAyODExMw@@._V1._SX92_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjE0OTQ1MDM2NF5BMl5BanBnXkFtZTcwMzAyODExMw@@.jpg"
"David Lean";" Doctor Zhivago";" 1965";" 8.0";" 53390";" http://ia.media-imdb.com/images/M/MV5BMTkzMDk3MDA2Nl5BMl5BanBnXkFtZTgwODUxMDkxMTE@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTkzMDk3MDA2Nl5BMl5BanBnXkFtZTgwODUxMDkxMTE@.jpg"
"David Lean";" The Greatest Story Ever Told";" 1965";" 6.5";" 6148";" http://ia.media-imdb.com/images/M/MV5BMTU4NDQ3Mzg3Ml5BMl5BanBnXkFtZTcwNjg5MTkzNA@@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU4NDQ3Mzg3Ml5BMl5BanBnXkFtZTcwNjg5MTkzNA@@.jpg"
"David Lean";" Lawrence of Arabia";" 1962";" 8.4";" 178245";" http://ia.media-imdb.com/images/M/MV5BMzAwMjM4NzA2OV5BMl5BanBnXkFtZTcwMDI0NzAwMQ@@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzAwMjM4NzA2OV5BMl5BanBnXkFtZTcwMDI0NzAwMQ@@.jpg"
"David Lean";" The Bridge on the River Kwai";" 1957";" 8.2";" 138228";" http://ia.media-imdb.com/images/M/MV5BMTc2NzA0NTEwNF5BMl5BanBnXkFtZTcwMzA0MTk3OA@@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc2NzA0NTEwNF5BMl5BanBnXkFtZTcwMzA0MTk3OA@@.jpg"
"David Lean";" Summertime";" 1955";" 7.5";" 5531";" http://ia.media-imdb.com/images/M/MV5BMTMyMDIzNjMxOF5BMl5BanBnXkFtZTcwNjE3MTIyMQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTMyMDIzNjMxOF5BMl5BanBnXkFtZTcwNjE3MTIyMQ@@.jpg"
"David Lean";" Hobson's Choice";" 1954";" 7.7";" 4346";" http://ia.media-imdb.com/images/M/MV5BMTYyOTg3Njc5NF5BMl5BanBnXkFtZTcwOTc1MTIzMg@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTYyOTg3Njc5NF5BMl5BanBnXkFtZTcwOTc1MTIzMg@@.jpg"
"David Lean";" The Sound Barrier";" 1952";" 7.0";" 980";" http://ia.media-imdb.com/images/M/MV5BMTI4NjUyMDcxOV5BMl5BanBnXkFtZTcwNTE4OTgxMQ@@._V1._SX82_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI4NjUyMDcxOV5BMl5BanBnXkFtZTcwNTE4OTgxMQ@@.jpg"
"David Lean";" Madeleine";" 1950";" 7.0";" 894";" http://ia.media-imdb.com/images/M/MV5BMTQ2Mjg0NTc4NF5BMl5BanBnXkFtZTgwMDQ1MzkwMzE@._V1._CR16,43,301,427._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ2Mjg0NTc4NF5BMl5BanBnXkFtZTgwMDQ1MzkwMzE@._V1._CR16,43,301,427._SX99_SY140_.jpg"
"David Lean";" The Passionate Friends";" 1949";" 7.8";" 1376";" http://ia.media-imdb.com/images/M/MV5BNTkyNDg3NzQyNl5BMl5BanBnXkFtZTcwMTI1MjYyMQ@@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BNTkyNDg3NzQyNl5BMl5BanBnXkFtZTcwMTI1MjYyMQ@@.jpg"
"David Lean";" Oliver Twist";" 1948";" 7.8";" 8323";" http://ia.media-imdb.com/images/M/MV5BMjExNDU3OTA1OF5BMl5BanBnXkFtZTcwNzY3MDYxMQ@@._V1._CR72,33,264,427._SX87_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjExNDU3OTA1OF5BMl5BanBnXkFtZTcwNzY3MDYxMQ@@._V1._CR72,33,264,427._SX87_SY140_.jpg"
"David Lean";" Great Expectations";" 1946";" 8.0";" 16954";" http://ia.media-imdb.com/images/M/MV5BMjk1MTY4MDYxOF5BMl5BanBnXkFtZTYwMjg3MzU5._V1._CR2,36,343,438._SX100_SY128_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjk1MTY4MDYxOF5BMl5BanBnXkFtZTYwMjg3MzU5._V1._CR2,36,343,438._SX100_SY128_.jpg"
"David Lean";" Brief Encounter";" 1945";" 8.1";" 24649";" http://ia.media-imdb.com/images/M/MV5BMjI1Nzg0NDYyMV5BMl5BanBnXkFtZTcwNTY3NzE3OQ@@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjI1Nzg0NDYyMV5BMl5BanBnXkFtZTcwNTY3NzE3OQ@@.jpg"
"David Lean";" Blithe Spirit";" 1945";" 7.1";" 3394";" http://ia.media-imdb.com/images/M/MV5BNzg2NjAyNzg4Nl5BMl5BanBnXkFtZTgwMTI3NTkxMTE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNzg2NjAyNzg4Nl5BMl5BanBnXkFtZTgwMTI3NTkxMTE@.jpg"
"David Lean";" This Happy Breed";" 1944";" 7.3";" 2007";" http://ia.media-imdb.com/images/M/MV5BNTk2NTk1NDg4NV5BMl5BanBnXkFtZTcwOTY2NTgxNw@@._V1._SX100_SY122_.jpg";" http://ia.media-imdb.com/images/M/MV5BNTk2NTk1NDg4NV5BMl5BanBnXkFtZTcwOTY2NTgxNw@@.jpg"
"David Lean";" In Which We Serve";" 1942";" 7.4";" 3604";" http://ia.media-imdb.com/images/M/MV5BOTE2Mzk4MjE1N15BMl5BanBnXkFtZTgwNDUxNjIzMTE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BOTE2Mzk4MjE1N15BMl5BanBnXkFtZTgwNDUxNjIzMTE@.jpg"
"David Lean";" Major Barbara";" 1941";" 7.0";" 868";" http://ia.media-imdb.com/images/M/MV5BMTU5NDkyNDA2M15BMl5BanBnXkFtZTcwNTU5ODIxMw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU5NDkyNDA2M15BMl5BanBnXkFtZTcwNTU5ODIxMw@@.jpg"
"Jean-Luc Godard";" Ponts de Sarajevo";" 2014";" 6.0";" 100";" http://ia.media-imdb.com/images/M/MV5BMTU2NDY1NzU0N15BMl5BanBnXkFtZTgwMjQ2NjQyNTE@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU2NDY1NzU0N15BMl5BanBnXkFtZTgwMjQ2NjQyNTE@.jpg"
"Jean-Luc Godard";" Adieu au langage";" 2014";" 5.9";" 3352";" http://ia.media-imdb.com/images/M/MV5BMTg4ODEwODg3Nl5BMl5BanBnXkFtZTgwODkyODMxMzE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg4ODEwODg3Nl5BMl5BanBnXkFtZTgwODkyODMxMzE@.jpg"
"Jean-Luc Godard";" 3x3D";" 2013";" 5.8";" 234";" NA";" NA"
"Jean-Luc Godard";" Film socialisme";" 2010";" 5.8";" 1936";" http://ia.media-imdb.com/images/M/MV5BMTMzOTE3NTA1NF5BMl5BanBnXkFtZTcwNTI3NzI5Mw@@._V1._SX85_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTMzOTE3NTA1NF5BMl5BanBnXkFtZTcwNTI3NzI5Mw@@.jpg"
"Jean-Luc Godard";" Notre musique";" 2004";" 7.0";" 2389";" http://ia.media-imdb.com/images/M/MV5BMTkxNTk0MzMwMF5BMl5BanBnXkFtZTcwNDI0NDcyMQ@@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTkxNTk0MzMwMF5BMl5BanBnXkFtZTcwNDI0NDcyMQ@@.jpg"
"Jean-Luc Godard";" Ten Minutes Older: The Cello";" 2002";" 6.8";" 1309";" http://ia.media-imdb.com/images/M/MV5BMTIwMjAxMzU2NV5BMl5BanBnXkFtZTcwODE0NTEzMQ@@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIwMjAxMzU2NV5BMl5BanBnXkFtZTcwODE0NTEzMQ@@.jpg"
"Jean-Luc Godard";" Éloge de l'amour";" 2001";" 6.5";" 2292";" http://ia.media-imdb.com/images/M/MV5BMzMwMjM2MTc2N15BMl5BanBnXkFtZTcwMDIxMTYyMQ@@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzMwMjM2MTc2N15BMl5BanBnXkFtZTcwMDIxMTYyMQ@@.jpg"
"Jean-Luc Godard";" For Ever Mozart";" 1996";" 6.6";" 635";" http://ia.media-imdb.com/images/M/MV5BMTc3Mjc4MjgwOF5BMl5BanBnXkFtZTcwNzE3NzgxMQ@@._V1._SX80_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc3Mjc4MjgwOF5BMl5BanBnXkFtZTcwNzE3NzgxMQ@@.jpg"
"Jean-Luc Godard";" Hélas pour moi";" 1993";" 6.4";" 811";" http://ia.media-imdb.com/images/M/MV5BMTc2MzM1NDI5OF5BMl5BanBnXkFtZTcwNzMwNTMyMQ@@._V1._SX76_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc2MzM1NDI5OF5BMl5BanBnXkFtZTcwNzMwNTMyMQ@@.jpg"
"Jean-Luc Godard";" Les enfants jouent à la Russie";" 1993";" 6.4";" 99";" NA";" NA"
"Jean-Luc Godard";" Contre l'oubli";" 1991";" 6.7";" 75";" NA";" NA"
"Jean-Luc Godard";" Allemagne 90 neuf zéro";" 1991";" 7.2";" 459";" http://ia.media-imdb.com/images/M/MV5BMTM3NDAyNzA5MF5BMl5BanBnXkFtZTYwMjA4Mjg5._V1._SX96_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM3NDAyNzA5MF5BMl5BanBnXkFtZTYwMjA4Mjg5.jpg"
"Jean-Luc Godard";" Nouvelle vague";" 1990";" 7.2";" 1039";" http://ia.media-imdb.com/images/M/MV5BMjAzNjA3NzE5MV5BMl5BanBnXkFtZTcwODk3MTcwMg@@._V1._SX100_SY88_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAzNjA3NzE5MV5BMl5BanBnXkFtZTcwODk3MTcwMg@@.jpg"
"Jean-Luc Godard";" Le rapport Darty";" 1989";" 6.3";" 43";" NA";" NA"
"Jean-Luc Godard";" Soigne ta droite";" 1987";" 6.3";" 441";" http://ia.media-imdb.com/images/M/MV5BMTczNjc2Njc2NV5BMl5BanBnXkFtZTcwNzkzMjU5MQ@@._V1._SX78_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczNjc2Njc2NV5BMl5BanBnXkFtZTcwNzkzMjU5MQ@@.jpg"
"Jean-Luc Godard";" Aria";" 1987";" 5.8";" 2088";" http://ia.media-imdb.com/images/M/MV5BMTg0NTk5MTczMl5BMl5BanBnXkFtZTcwOTIzMzEyMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg0NTk5MTczMl5BMl5BanBnXkFtZTcwOTIzMzEyMQ@@.jpg"
"Jean-Luc Godard";" King Lear";" 1987";" 5.7";" 914";" http://ia.media-imdb.com/images/M/MV5BMTk1MzU5NzA2M15BMl5BanBnXkFtZTYwNjU3Mjg5._V1._SX100_SY130_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk1MzU5NzA2M15BMl5BanBnXkFtZTYwNjU3Mjg5.jpg"
"Jean-Luc Godard";" Soft and Hard";" 1985";" 6.8";" 121";" NA";" NA"
"Jean-Luc Godard";" Détective";" 1985";" 6.2";" 1136";" http://ia.media-imdb.com/images/M/MV5BODY3MDk3MDIxNV5BMl5BanBnXkFtZTcwNjU1MjA0MQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BODY3MDk3MDIxNV5BMl5BanBnXkFtZTcwNjU1MjA0MQ@@.jpg"
